Alpha,T1-15.8 m/s-VLM2, , 
           -1,      7.728228, , 
         -0.8,      7.596978, , 
         -0.6,       7.47131, , 
         -0.4,      7.351625, , 
         -0.2,      7.240623, , 
            0,      7.146059, , 
          0.2,      7.062621, , 
          0.4,      6.994888, , 
          0.6,      6.943033, , 
          0.8,      6.901254, , 
            1,       6.87054, , 
          1.2,      6.847361, , 
          1.4,      6.830493, , 
          1.6,      6.819466, , 
          1.8,      6.811742, , 
            2,      6.809726, , 
          2.2,       6.81243, , 
          2.4,      6.819678, , 
          2.6,      6.828994, , 
          2.8,      6.841002, , 
            3,       6.85715, , 
          3.2,      6.875807, , 
          3.4,      6.897438, , 
          3.6,      6.921576, , 
          3.8,      6.947588, , 
            4,      6.974643, , 
          4.2,      7.005085, , 
          4.4,      7.036492, , 
          4.6,      7.070082, , 
          4.8,      7.105153, , 
            5,      7.141356, , 
          5.2,      7.179437, , 
          5.4,      7.219064, , 
          5.6,       7.25799, , 
          5.8,       7.29886, , 
            6,      7.340892, , 
          6.2,      7.383856, , 
          6.4,      7.427683, , 
          6.6,      7.472145, , 
          6.8,      7.517984, , 
            7,      7.563549, , 
          7.2,      7.611254, , 
          7.4,        7.6586, , 
          7.6,      7.707173, , 
          7.8,      7.756374, , 
            8,      7.806074, , 
          8.2,      7.856311, , 
          8.4,      7.906935, , 
          8.6,      7.957933, , 
          8.8,       8.00998, , 
            9,      8.061556, , 
          9.2,      8.114797, , 
          9.4,      8.167162, , 

